idx,x,y,z
210,-0.84470856,-0.32592866,3.8916771
211,-0.6899524,-0.2455751,4.013687
212,-0.6928823,-0.2479321,4.018078
213,-0.68599224,-0.24031559,4.0065517
214,-0.83515465,-0.32557666,3.8938572
215,-0.8564342,-0.32771167,3.882299
216,-0.858172,-0.32635805,3.88227
217,-0.85807514,-0.3261309,3.8825269
218,-0.8564869,-0.32491246,3.8809075
219,-0.85162,-0.32076675,3.8812578
220,-0.5118202,-0.22291584,4.159376
221,-0.51661676,-0.22219366,4.1557364
222,-0.51799583,-0.2199877,4.150233
223,-0.51738846,-0.22319941,4.146721
224,-0.6394346,-0.23894183,4.1082053
225,-0.51861864,-0.2240073,4.1435328
226,-0.64451385,-0.23810472,4.109198
227,-0.5212946,-0.21726786,4.143552
228,-0.6753794,-0.23307669,4.094723
229,-0.36553606,-0.19790944,4.234421
230,-0.37106478,-0.19997142,4.2349567
231,-0.37538207,-0.2036823,4.232925
232,-0.37817678,-0.20593327,4.230419
233,-0.37876806,-0.20969278,4.230418
234,-0.38216102,-0.21558857,4.227029
235,-0.38261768,-0.21862414,4.2264996
236,-0.5197146,-0.23760381,4.100107
237,-0.38348985,-0.21374741,4.221091
238,-0.3804837,-0.20910306,4.221816
239,-0.37778178,-0.20566657,4.225258
240,-0.53725255,-0.23762445,4.0921655
241,-0.38105154,-0.20972419,4.227431
242,-0.53111637,-0.23423171,4.0987487
243,-0.3817048,-0.20806886,4.225995
244,-0.5297532,-0.23518619,4.1003194
245,-0.527775,-0.23455665,4.102796
246,-0.3996933,-0.20637338,4.2099524
247,-0.537704,-0.2302433,4.0877566
248,-0.5367571,-0.23396723,4.08446
249,-0.48889586,-0.39136365,3.7361507
250,-0.106665775,-0.69458985,2.728222
251,-0.1060266,-0.68821466,2.729854
252,-0.106980145,-0.6813803,2.7314434
253,0.1338278,-0.665991,2.860813
254,-0.10842149,-0.67654175,2.7349758
255,-0.112239234,-0.67533004,2.7375605
256,-0.1156993,-0.6732117,2.7413278
257,-0.11711538,-0.67308855,2.7431285
258,0.1288721,-0.66386676,2.8602855
259,-0.11832248,-0.6763893,2.7411714
260,-0.12014311,-0.677549,2.73945
261,0.12939094,-0.6667862,2.8563704
262,-0.11796238,-0.67893547,2.7376165
263,0.13186455,-0.67081237,2.8537734
264,-0.11302206,-0.67851436,2.737288
265,-0.11143441,-0.6785817,2.7354293
266,0.1307556,-0.66883516,2.8554692
267,-0.1111901,-0.67644453,2.7343478
268,0.13139428,-0.66856337,2.8570867
269,0.13212058,-0.66797155,2.857454
270,0.13294373,-0.6667821,2.8549633
271,0.1321986,-0.663431,2.855012
272,0.13231313,-0.6639658,2.8552625
273,0.13380845,-0.6662998,2.8515325
274,0.13164124,-0.66666305,2.8501322
275,0.13081408,-0.6591045,2.8594382
